"hospital_clave","hospital_nombre","categoria","clave","descripcion","stock","minimo","fecha","dias_restantes"
"VZIM016035","Hospital General Alamo","material","","SELLADORES. DE FISURAS Y FOSETAS. KIT CON DOS JERINGAS DE 1.2 ML. INCLUYE UNA JERINGA DE 3ML DE GEL GRABADOR, 20 PUNTAS PARA JERINGA DE SELLADOR Y 10 PUNTAS PARA JERINGA DE GEL GRABADOR.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",0,2,"",NULL
"","","bienesInformaticos","S/C","COMPUTADORA DE ESCRITORIO MEDIO RENDIMIENTO WINDOWS",1,1,"",NULL
"","","bienesInformaticos","S/C","UNIDAD DE ENERGÃA ININTERRUMPIDA TIPO 3. INTERACTIVO, CAPACIDAD DE 500 VA/300 WATSS.",1,0,"",NULL
"","","bienesInformaticos","S/C","EQUIPO MULTIFUNCIONAL LÃSER MONOCROMÃTICO",1,0,"",NULL
"","","equipo","S/C","TINA ULTRASÃ“NICA PARA ESTOMATOLOGÃA",0,0,"",NULL
"","","equipo","531.385.1080","ESTERILIZADOR CON VAPOR AUTOGENERADO PARA DENTAL Y MAXILOFACIAL",1,0,"",NULL
"","","equipo","531.291.0028","UNIDAD ESTOMATOLÃ“GICA CON MÃ“DULO INTEGRADO",1,1,"",NULL
"","","equipo","515.957.0109","UNIDAD ULTRASÃ“NICA ESTOMATOLÃ“GICA",1,0,"",NULL
"","","equipo","531.562.0020","LÃMPARA DE FOTOCURADO DE RESINAS Y CEMENTOS FOTOPOLIMERIZABLES",1,1,"",NULL
"","","equipo","531.291.0424","UNIDAD ESTOMATOLÃ“GICA PORTÃTIL *",0,0,"",NULL
"","","equipo","531.032.0055","MEZCLADOR DE CÃPSULAS DENTALES, TIPO DOSIFICADOR-AMALGAMADOR (MEZCLA CÃPSULAS DE CEMENTO DE IONÃ“MERO DE VIDRIO Y OTROS CEMENTOS PREDOSIFICADOS EN CÃPSULAS) 4000 RPM",1,NULL,"",NULL
"","","equipo","531.601.0056","MANDIL EMPLOMADO",1,NULL,"",NULL
"","","equipo","531.695.0061","PORTA MANDIL",0,NULL,"",NULL
"","","equipo","531.786.0079","REVELADOR MANUAL DE PLACAS DENTALES",2,NULL,"",NULL
"","","equipo","531.341.2305","UNIDAD RADIOLÃ“GICA DENTAL INCLUYE SENSOR DIGITAL INTRAORAL (RADIOVISIÃ“GRAFO)",0,1,"",NULL
"","","equipo","S/C","CÃMARA INTRAORAL DIGITAL.",1,NULL,"",NULL
"","","equipo","537.480.0042","PIEZA DE MANO DE ALTA VELOCIDAD",1,1,"",NULL
"","","equipo","437.480.0034","PIEZA DE MANO DE BAJA VELOCIDAD CON CONTRAÃNGULO",1,1,"",NULL
"","","insumos","S/C","BENZOCAÃNA 20% GEL, FRASCO 30 g",1,NULL,"2026-07-02",149
"","","insumos","S/C","MEPIVACAÃNA 3% SIN VASOCONSTRICTOR. CAJA CON 50 CARTUCHOS DENTALES DE 1.8 ML CADA UNO.",0,NULL,"",NULL
"","","insumos","010.000.0267.00","LIDOCAÃNA, EPINEFRINA. SOLUCIÃ“N INYECTABLE AL 2%. CAJA CON 50 CARTUCHOS DENTALES CON 1.8 ML",0,NULL,"",NULL
"","","insumos","070.817.0550","SOLUCIÃ“N PARA REVELADO PARA SISTEMA MANUAL DE REVELADOR CONCENTRADO. ENVASE 828 ML. (LA MARCA DE ESTE PRODUCTO DEBE SER LA MISMA DE LA CLAVE 070.426.0363)1",0,NULL,"",NULL
"","","insumos","070.426.0363","SOLUCIÃ“N PARA FIJADO PARA SISTEMA MANUAL DE FIJADOR CONCENTRADO. ENVASE 828 ML. (LA MARCA DE ESTE PRODUCTO DEBE SER LA MISMA DE LA CLAVE 070.817.0550)1",0,NULL,"",NULL
"","","insumos","070.707.0496","PELÃCULA RADIOGRÃFICA, DENTAL ADULTO, MEDIDAS: EN UN RANGO DE 3 A 3.5 CM POR 4 A 4.5 CM. CAJA CON 150 PELÃCULAS1",0,NULL,"",NULL
"","","insumos","070.707.0587","PELÃCULA RADIOGRÃFICA INFANTIL SENCILLA PERIAPICAL DE 2.2 * 3.5 CM. CAJA CON 100 PELÃCULAS1",0,NULL,"",NULL
"","","instrumental","537.025.0069","ALVEOLOTOMO MEAD PINZA GUBIA LONGITUD 17CM",2,1,"",NULL
"","","instrumental","537.065.0052","APLICADOR DE HIDROXIDO DE CALCIO",6,1,"",NULL
"","","instrumental","537.079.0015","ARCO YOUNG PORTA DIQUE DE HULE",1,1,"",NULL
"","","instrumental","535.137.0035","BISTURÃ QUIRÃšRGICO. MANGO NÂ° 3, CON ESCALA",0,NULL,"",NULL
"","","instrumental","537.105.0179","BISTURÃ GOLDMAN FOX. NO.7",1,1,"",NULL
"","","instrumental","537.151.0016","BOTA FRESA. BOTA FRESA BRODEN: ADITAMIENTO PARA PIEZA DE MANO DE ALTA VELOCIDAD",1,0,"",NULL
"","","instrumental","537.147.0017","BUDINERA DE ACERO INOXIDABLE 25 X 16 CM Y 700 ML.",0,0,"",NULL
"","","instrumental","535.260.2154","CUCHARILLA LUCAS DE DOBLE EXTREMO 17CM DE LONGITUD",3,1,"",NULL
"","","instrumental","537.251.0098","CURETA. CURETA CK-6 DE DOBLE EXTREMO",10,NULL,"",NULL
"","","instrumental","537.251.0015","CURETA. CURETA MC CALL DERECHA E IZQUIERDA. JUEGO.",0,1,"",NULL
"","","instrumental","537.327.0452","ELEVADOR BEIN CON MANGO METALICO RECTO ACANALADO DE 2 O 3 MM ANCHO DE HOJA",1,1,"",NULL
"","","instrumental","537.327.0551","ELEVADOR BUCO DENTOMAXILAR. ELEVADOR APICAL FLOHR CON MANGO METALICO CON BRAZO ANGULAR EXTREMO FINO Y CORTO DERECHO",1,0,"",NULL
"","","instrumental","537.327.0700","ELEVADOR BUCO DENTOMAXILAR. ELEVADOR APLICAR FLOHR CON MANGO METALICO CON BRAZO ANGULAR EXTREMO FINO Y CORTO IZQUIERDO",1,0,"",NULL
"","","instrumental","537.327.2664","ELEVADOR BUCO DENTOMAXILAR. ELEVADOR BEIN CON MANGO METALICO RECTO ACALANADO DE 4MM. ANCHO DE HOJA.",3,0,"",NULL
"","","instrumental","537.327.0957","ELEVADOR BUCO DENTOMAXILAR. ELEVADOR TIPO CRYER WHITE DE BANDERA DERECHO CON MANGO METALICO EXTREMO EN ANGULO OBTUSO Y HOJA PEQUEÃ‘A",1,1,"",NULL
"","","instrumental","537.327.1104","ELEVADOR BUCO DENTOMAXILAR. ELEVADOR TIPO CRYER WHITE DE BANDERA IZQUIERDO CON MANGO METALICO EXTREMO EN ANGULO OBTUSO Y HOJA PEQUEÃ‘A",1,1,"",NULL
"","","instrumental","537.327.1534","ELEVADOR SELDIN DE BANDERA DERECHO MANGO METALICO EXTREMO EN ANGULO RECTO HOJA GRANDE",1,1,"",NULL
"","","instrumental","537.327.1609","ELEVADOR SELDIN DE BANDERA IZQUIERDO MANGO METALICO EXTREMO EN ANGULO RECTO HOJA GRANDE",1,1,"",NULL
"","","instrumental","537.327.2805","ELEVADOR SELDIN, CON MANGO METÃLICO DE BANDERA, EXTREMO EN ÃNGULO RECTO, CON HOJA PEQUEÃ‘A DERECHA.",1,1,"",NULL
"","","instrumental","537.327.2813","ELEVADOR SELDIN, CON MANGO METÃLICO DE BANDERA, EXTREMO EN ÃNGULO RECTO, CON HOJA PEQUEÃ‘A IZQUIERDA",2,0,"",NULL
"","","instrumental","537.370.0029","ESPÃTULA METÃLICA DEL No.3 DE DOBLE EXTREMO UNO RECTANGULAR Y OTRO DE PUNTA DE LANZA",1,1,"",NULL
"","","instrumental","537.370.0128","ESPÃTULA PARA RESINA, DE PLÃSTICO, CON DOBLE PUNTA DE TRABAJO",0,0,"",NULL
"","","instrumental","537.383.0081","ESPEJO DENTAL ROSCA SENCILLA PLANO SIN AUMENTO NO.5",16,0,"",NULL
"","","instrumental","537.397.0168","EXCAVADOR TIPO WHITE No.17",10,5,"",NULL
"","","instrumental","537.397.0150","EXCAVADOR TIPO WHITE No.5",0,1,"",NULL
"","","instrumental","537.409.0531","EXPLORADOR. EXPLORADOR DE UNA PIEZA CON DOBLE EXTREMO NO.5",10,3,"",NULL
"","","instrumental","537.426.0015","FÃ“RCEPS DENTAL TIPO KLEIN, INFANTIL No. 151 1/2 S",1,1,"",NULL
"","","instrumental","537.426.0189","FÃ“RCEPS NO. 151",2,1,"",NULL
"","","instrumental","537.426.0221","FÃ“RCEPS NO.101",2,1,"",NULL
"","","instrumental","537.426.0197","FÃ“RCEPS NO.150",3,1,"",NULL
"","","instrumental","537.426.0171","FÃ“RCEPS NO.17",2,1,"",NULL
"","","instrumental","537.426.0460","FÃ“RCEPS NO.53 DERECHO",3,NULL,"",NULL
"","","instrumental","537.426.0270","FÃ“RCEPS NO.53 IZQUIERDO",3,NULL,"",NULL
"","","instrumental","537.426.0155","FÃ“RCEPS NO.65",2,NULL,"",NULL
"","","instrumental","537.426.0411","FÃ“RCEPS NO.69",3,NULL,"",NULL
"","","instrumental","537.426.0205","FÃ“RCEPS PARA ODONTECTOMÃAS DEL No. 151 B",0,NULL,"",NULL
"","","instrumental","537.426.0726","FÃ“RCEPS PARA ODONTECTOMÃAS DEL No. 210",0,NULL,"",NULL
"","","instrumental","537.426.0734","FÃ“RCEPS PARA ODONTECTOMÃAS DEL No. 222",0,NULL,"",NULL
"","","instrumental","537.426.0544","FÃ“RCEPS PARA ODONTECTOMÃAS TIPO KLEIN, DEL No. 3",0,NULL,"",NULL
"","","instrumental","537.426.0502","FÃ“RCEPS PARA ODONTECTOMÃAS TIPO KLEIN, DEL No. 6",0,NULL,"",NULL
"","","instrumental","537.426.0023","FOÌRCEPS. NO 23.",2,NULL,"",NULL
"","","instrumental","537.547.0019","JERINGA CARPULE CON ADAPTADOR PARA AGUJA DESECHABLE CALIBRE 27 LARFA O CORTA ENTRADA UNIVERSAL O ESTADAR. HENDIDURA PARA INTRODUCIR CARTUCHO DE ANESTESICO DESECHABLE DE 1.8ML DOS ALETAS EN EL CUERPO PARA APOYAR INDICE Y MEDIO. EMBOLO CON ANILLO PARA EL DEDO PULGAR Y ESPIRAL AGUDA EN EL EXTREMO O PUESTO (EN CONTACTO CON LA GOMA DEL CARTUCHO).",18,NULL,"",NULL
"","","instrumental","S/C","JUEGO DE GRAPAS",1,NULL,"",NULL
"","","instrumental","S/C","JUEGO DE PROFILAXIS 8 INSTRUMENTOS",1,NULL,"",NULL
"","","instrumental","535.567.0059","LEGRA MEAD MANGO RECTO DOBLE EXTREMO",1,NULL,"",NULL
"","","instrumental","537.583.0105","LIMA MILLER O COLBURN, DOBLE EXTREMO No. 10c O No. 3, C/PUNTAS DE TRABAJO RECTANGULAR Y OVAL, ESTRÃAS HORIZONTALES",1,NULL,"",NULL
"","","instrumental","537.602.0409","MANGO PARA ESPEJO DENTAL METALICO MACIZO ROSCA SENCILLA",10,NULL,"",NULL
"","","instrumental","537.703.9598","PINZA COLLEGE O LONDON-COLLEGE TIPO BAYONETA LONGITUD DE 150 A 155 MM",10,NULL,"",NULL
"","","instrumental","537.703.7493","PINZA AINSWORTH LONGITUD DE 160 A 165 MM",1,NULL,"",NULL
"","","instrumental","537.702.0531","PINZA BREWER PORTA GRAPAS PARA DIQUE DE HULE LONGITUD DE 170 A 175MM",1,NULL,"",NULL
"","","instrumental","531.687.0012","PORTA ABATELENGUAS CON TAPA, DE ACERO INOXIDABLE",0,NULL,"",NULL
"","","instrumental","535.716.0190","PORTA AGUJA FINOCHIETO, LONGITUD 14.6 CM.",1,NULL,"",NULL
"","","instrumental","537.719.0052","PORTA MATRIZ. PORTA MATRIZ PARA BANDA DE CELULOIDE",1,NULL,"",NULL
"","","instrumental","537.720.0018","PORTA SERVILLETAS. MODELO MARTIN O ADAMS CON CADENA",1,NULL,"",NULL
"","","instrumental","060.830.7237","SONDA PARODONTAL. SONDA DE ACERO INOXIDABLE CON UNA PUNTA DE TRABAJO ROMA Y MILIMETRADA DE 1 A 10",0,NULL,"",NULL
"","","instrumental","537.173.2511","SONDA PERIODONTAL W O WHO.",0,NULL,"",NULL
"","","instrumental","535.859.2417","TIJERA MAYO, RECTA LONGITUD DE 170 MM",0,NULL,"",NULL
"","","instrumental","535.859.1898","TIJERA QUINBY, CURVA, HOJAS CORTAS, LONGITUD 12.5 CM",1,NULL,"",NULL
"","","instrumental","535.859.1286","TIJERAS IRIS, CURVA, LONGITUD 12 CM",0,NULL,"",NULL
"","","instrumental","537.860.0018","TIRAPUENTE. TIRAPUENTE MILLER CON TRES PUNTAS DIFERENTES",2,NULL,"",NULL
"","","instrumental","513.887.0059","TORUNDERA CON TAPA, DE ACERO INOXIDABLE DE 250 ML. DE CAPACIDAD",0,NULL,"",NULL
"","","material","060.749.0703","PASTAS. PARA PROFILAXIS DENTAL. ABRASIVA. CON ABRASIVOS BLANDOS.  ENVASE CON 200 G.",1,2,"2026-05-29",115
"","","material","060.491.0018","PAPELES. INDICADOR DE CONTACTO OCLUSAL. EN TIRAS CON PEGAMENTO EN AMBAS CARAS. BLOCK CON 15 HOJAS.",9,3,"2026-08-16",194
"","","material","060.219.0068","COLORANTES. REVELADORES DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ENVASE CON 100 PIEZAS.",4,3,"2026-10-11",250
"","","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",3,1,"2026-10-24",263
"","","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÃ“XIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÃQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",18,1,"2026-11-21",291
"","","material","060.182.0228","CEMENTOS. IONÃ“MERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÃCIDO POLIACRÃLICO 0.-10%. LÃQUIDO 6 G 4.8 ML AGUA DESTILADA.ÃCIDO POLIACRÃLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÃLICO 75 -85%. ESTUCHE.",9,1,"2027-02-28",390
"","","material","060.276.0050","CUÃ‘AS. DE MADERA PARA ESPACIOS INTERDENTARIOS. ENVASE CON 100 PIEZAS.",6,1,"2027-03-10",400
"","","material","060.182.0178","CEMENTO DE IONOMERO, DE VIDRIO RESTAURATIVO II. COLOR NO 21. POLVO 15 G. SILICATO DE ALUMINIO 95% - 97%. ACIDO POLIACRILICO 3% - 5%. LIQUIDO: 10 G, 8 ML. ACIDO POLIACRILICO 75%. ACIDO TARTÃRICO 10% - 15%. BARNIZ COMPATIBLE LIQUIDO 10 G.",2,1,"2027-03-31",421
"","","material","060.182.0236","CEMENTOS. DENTAL PARA USO QUIRÃšRGICO. POLVO Ã“XIDO DE ZINC. POLVO ROSA. TALCO. LÃQUIDO: EUGENOL. ALCOHOL ISOPROPÃLICO AL 10%. RESINA DE PINO. ACEITE DE PINO. ACEITE DE CLAVO. ACEITE DE CACAHUATE. ESTUCHE.",6,0,"2027-03-31",421
"","","material","060.182.0186","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO II.COLOR NO. 22.POLVO 15 G.SILICATO DE ALUMINIO 95% -97%.ÃCIDO POLIACRÃLICO 3% -5%.LÃQUIDO 10 G 8 ML.ÃCIDO POLIACRÃLICO 75%.ÃCIDO TARTÃRICO 10% - 15%.BARNIZ COMPATIBLE LÃQUIDO 10 G. JUEGO.",1,1,"2027-03-31",421
"","","material","060.066.1086","FLUORURO DE SODIO EN BARNIZ AL 5%, CONCENTRACIÃ“N DE 22,600PPM, AUTOPOLIMERIZABLE EN VEHÃCULO DE RESINA MODIFICADO.",3,1,"2027-03-31",421
"","","material","060.066.1078","BARNIZ DE FLUORURO DE SODIO AL 5% EN UNA CONCENTRACIÃ“N DE 22600 PPM AUTOPOLIMERIZABLE, EN UN VEHÃCULO DE RESINA MODIFICADO.",13,1,"2027-05-22",473
"","","material","S/C","ÃCIDO FOSFÃ“RICO AL 34% O 37% PARA GRABADO DE ESMALTE O DENTINA.",12,1,"2027-05-31",482
"","","material","060.182.1366","CEMENTOS DENTALES. PARA USO QUIRÃšRGICO. DE OXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LIQUIDO) 30 ML. CON GOTERO DE PLÃSTICO.",1,1,"2027-06-30",512
"","","material","S/C","APLICADORES MULTIPROPÃ“SITO (MICROBRUSH) CON PUNTAS DE FIBRA NO ABSORBENTE Y CUELLO FLEXIBLE. TAMAÃ‘O: FINO, SUPERFINO O REGULAR.",2,NULL,"2027-08-01",544
"","","material","060.189.0205","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS NEGRAS EN FORMA DE BROCHA. PARA PIEZA DE MANO. PIEZA.",100,20,"2027-10-31",635
"","","material","060.031.0072","ADHESIVO. ADHESIVO DENTAL PARA RESINAS DIRECTAS AUTOPOLIMERIZABLE O FOTOPOLIMERIZABLE. FRASCO DE 5 ML.",1,1,"2027-12-27",692
"","","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",11,1,"2028-04-07",794
"","","material","S/C","PUNTAS DE ACABADO Y PULIDO PARA APLICACIONES OCLUSALES E INTERPROXIMALES. TRES GRADOS DE ABRASIÃ“N Y CUATRO FORMAS DIFERENTES: LLAMA PEQUEÃ‘A, LLAMA GRANDE, COPA Y DISCO.  (PIEDRAS PARA PULIR COMPOSITES)",7,NULL,"2028-04-30",817
"","","material","060.791.0106","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3.5G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",7,2,"2028-06-30",878
"","","material","060.791.0114","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 4G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",2,2,"2028-06-30",878
"","","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",12,1,"2028-12-12",1043
"","","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",4,1,"2029-02-01",1094
"","","material","060.811.0060","HILOS. SEDA DENTAL SIN CERA. ENVASE CON ROLLO DE 50 M.",25,5,"2029-02-28",1121
"","","material","060.189.0254","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÃNGULO.",14,20,"2029-03-31",1152
"","","material","060.189.0106","CEPILLOS. DENTAL INFANTIL, CON MANGO DE PLÃSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÃ‰STER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 3 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",1400,300,"2029-03-31",1152
"","","material","060.189.0015","CEPILLOS. DENTAL, PARA ADULTO, CON MANGO DE PLÃSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÃ‰STER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 4 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",200,300,"2029-05-31",1213
"","","material","S/C","DIQUE DE HULE. 6*6 GROSOR MEDIO  .18 A .23.",1,NULL,"2029-07-16",1259
"","","material","S/C","CAMPO DESECHABLE. CUENTA CON DOS CAPAS DE PROTECCIÃ“N: 1 CAPA DE PAPEL Y UNA DE POLIETILENO. MED. 45 CM X 35 CM, DIFERENTES COLORES",6,1,"2029-08-31",1305
"","","material","060.189.0023","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA PIEZA DE MANO. PIEZA",320,20,"2030-02-28",1486
"","","material","060.189.0031","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS NEGRAS EN FORMA DE BROCHA. PARA CONTRA-ÃNGULO. PIEZA.",70,20,"2030-02-28",1486
"","","material","060.016.0204","ACEITES . LUBRICANTE PARA PIEZA DE MANO DE BAJA VELOCIDAD. ENVASE CON APLICADOR CON 120 ML.",1,1,"",NULL
"","","material","060.016.0253","ACEITES. ACEITE LUBRICANTE PARA TURBINA DE PIEZA DE MANO DE ALTA VELOCIDAD. APLICADOR EN FORMA DE JERINGA. ENVASE CON 2 ML.",1,1,"",NULL
"","","material","060.797.0019","ALGODONES. PARA USO DENTAL. MEDIDA: 3.8 X 0.8 CM. ENVASE CON 500 ROLLOS.",0,1,"",NULL
"","","material","S/C","ANTISÃ‰PTICO BUCAL, SOLUCIÃ“N ELECTROLIZADA CON PH NEUTRO AL 0.0015% (15PPM) DE CL ACTIVO. CADA 100 ML. CONTIENE: IONES ACTIVOS: 7.5 - 9.5 MG. RANGO DE PH DE 6.4 A 7.5. ORP DE 650 A 900 MV",0,1,"",NULL
"","","material","060.066.0401","ANTISÃ‰PTICOS. EUGENOL.",0,1,"",NULL
"","","material","060.111.0208","BARNICES. DE COPAL. PARA REVESTIMIENTO DE CAVIDADES.",0,0,"",NULL
"","","material","S/C","CEMENTO DENTAL. PROTECTOR PULPAR PARA BASE. HIDRÃ“XIDO DE CALCIO COMPUESTO FOTOPOLIMERIZABLE.",0,NULL,"",NULL
"","","material","060.182.0160","CEMENTO: IONÃ“MERO DE VIDRIO I.    PARA CEMENTACIONES DEFINITIVAS.    POLVO 35 G.    SILICATO DE ALUMINIO 95% -97%.    ÃCIDO POLIACRÃLICO 3% - 5%.    LÃQUIDO 25 G, 20 ML.    ÃCIDO POLIACRÃLICO 75%.    ÃCIDO POLIBÃSICO 10-15%.    JUEGO.",0,1,"",NULL
"","","material","060.182.1176","CEMENTOS. DENTALES. DE OXIFOSFATO DE ZINC. POLVO Y LÃQUIDO. CAJA CON 32 G DE POLVO Y 15 ML DE SOLVENTE. ESTUCHE.",0,0,"",NULL
"","","material","060.182.1275","CEMENTOS. DENTALES. PARA RESTAURACIÃ“N INTERMEDIA. DE Ã“XIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÃQUIDO) 14 ML. CON GOTERO DE PLÃSTICO. JUEGO.",0,0,"",NULL
"","","material","060.182.0194","CEMENTOS. IONÃ“MERO DE VIDRIO CON ALEACIÃ“N DE LIMADURA DE PLATA. POLVO 15 G. SILICATO DE ALUMINIO 100%. LÃQUIDO 10 G 8 ML.  ÃCIDO POLIACRÃLICO 45%. POLVO DE LIMADURA DE PLATA 17 G. PLATA 56% ESTAÃ‘O 29% COBRE 15%.",0,1,"",NULL
"","","material","060.182.1424","CEMENTOS. IONÃ“MERO DE VIDRIO I. PARA CEMENTACIONES DEFINITIVAS. POLVO 35 G. VIDRIO DE SILICATO DE ALUMINIO TRATADO CON SILANO 98%. POLÃMERO DE CELULOSA < 1.5%. DIÃ“XIDO DE TITANIO < 1%. CATALIZADOR PARA POLIMERIZACIÃ“N <1%. LÃQUIDO 22.5 ML. COPO LIMERO DE ÃCIDO ACRÃLICO Y ÃCIDO ITACÃ“NICO 35%. AGUA 35%. 2-HIDROXIETIL-METACRILATO 30%. ÃCIDO DI CARBOXÃLICO 1%.",0,0,"",NULL
"","","material","060.182.1440","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO TIPO II. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO (TRA). PARA RESTAURACIONES INTERMEDIAS. PARA BASES. PARA ODONTOLOGÃA MÃNIMAMENTE INVASIVA (OMI). TONO A3 . POLVO GRANULADO RADIOPACO: 12.5 G. VIDRIO DE FLUOROSILICATO DE CALCIO LANTANO. ALUMINIO RECUBIERTO 90% . ÃCIDO POLIACRÃLICO. 10% ÃCIDO BENZÃ“ICO <0.1% PIGMENTOS <0.1% LÃQUIDO DE 8.5 ML (10GR). AGUA  55%-65%  COPOLÃMERO  DE  ÃCIDO ACRÃLICO  Y ÃCIDO MALÃ‰ICO. 25-35% ÃCIDO TARTÃRICO. 9.1% ÃCIDO BENZÃ“ICO. 0.1% LOSETA DE PAPEL ENCERADO CUCHARILLA DISPENSADORA GUÃA DE APLICACIÃ“N E INSTRUCTIVO. ESTUCHE.",0,1,"",NULL
"","","material","060.235.0019","COPAS. PARA PIEZA DE MANO. DE HULE SUAVE BLANCO EN FORMA DE CONO.",12,5,"",NULL
"","","material","060.272.0039","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADOLESCENTES.",50,100,"",NULL
"","","material","060.272.0047","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADULTOS.",0,100,"",NULL
"","","material","060.272.0013","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÃ‘OS DE 2 A 3 AÃ‘OS.",100,100,"",NULL
"","","material","060.272.0021","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÃ‘OS DE 4 A 7 AÃ‘OS.",150,100,"",NULL
"","","material","060.066.0112","FLUORURO DE SODIO. SOLUCIÃ“N INGERIBLE. CADA 100 ML CONTIENEN: FLUORURO DE SODIO EQUIVALENTE A: 248.8 MG DE ION FLÃšOR.",0,1,"",NULL
"","","material","060.431.0037","FRESA DE CARBURO, PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD, FORMA DE PERA, NO. 331.",45,3,"",NULL
"","","material","060.431.0672","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO FORMA DE CONO INVERTIDO. NO. 33 1/2.",39,3,"",NULL
"","","material","060.431.0656","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA CILÃNDRICA NO. 556.",39,3,"",NULL
"","","material","060.431.0664","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA CILÃNDRICA NO. 557.",45,3,"",NULL
"","","material","060.431.0433","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA DE CONO INVERTIDO. NO. 37 L.",45,3,"",NULL
"","","material","060.431.0631","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. Â½.",0,3,"",NULL
